Id_commune;Nom_commune;Code_departement;Code_commune;Id_region
3072;AUVERS-SUR-OISE;95;39;11
3117;BAILLET-EN-FRANCE;95;42;11
3144;BEAUCHAMP;95;51;11
3079;BEAUMONT-SUR-OISE;95;52;11
3102;BELLOY-EN-FRANCE;95;56;11
3146;BESSANCOURT;95;60;11
3157;BEZONS;95;63;11
3092;BOISSY-L'AILLERIE;95;78;11
3125;BONNEUIL-EN-FRANCE;95;88;11
3115;BOUFFEMONT;95;91;11
3098;BRUYERES-SUR-OISE;95;116;11
3088;CHAMPAGNE SUR-OISE;95;134;11
3089;CHARS;95;142;11
3131;CHAUMONTEL;95;149;11
3159;CORMEILLES-EN-PARISIS;95;176;11
3083;CORMEILLES-EN-VEXIN;95;177;11
3084;COURDIMANCHE;95;183;11
3143;DEUIL LA BARRE;95;197;11
3104;DOMONT;95;199;11
3135;EAUBONNE;95;203;11
3109;ECOUEN;95;205;11
3140;ENGHIEN LES BAINS;95;210;11
3090;ENNERY;95;211;11
3069;ERAGNY-SUR-OISE;95;218;11
3134;ERMONT;95;219;11
3114;EZANVILLE;95;229;11
3130;FONTENAY-EN-PARISIS;95;241;11
3119;FOSSES;95;250;11
3136;FRANCONVILLE LA GARENNE;95;252;11
3138;FREPILLON;95;256;11
3108;GARGES-LES-GONESSE;95;268;11
3097;GENAINVILLE;95;270;11
3103;GONESSE;95;277;11
3101;GOUSSAINVILLE;95;280;11
3145;GROSLAY;95;288;11
3154;HERBLAY-SUR-SEINE;95;306;11
3076;JOUY-LE-MOUTIER;95;323;11
3073;L'ISLE-ADAM;95;313;11
3158;LA FRETTE-SUR-SEINE;95;257;11
3096;LA ROCHE-GUYON;95;523;11
3099;LABBEVILLE;95;328;11
3110;LE THILLAY;95;612;11
3118;LOUVRES;95;351;11
3121;LUZARCHES;95;352;11
3116;MAFFLIERS;95;353;11
3085;MAGNY-EN-VEXIN;95;355;11
3148;MARGENCY;95;369;11
3093;MARINES;95;370;11
3068;MENUCOURT;95;388;11
3080;MERIEL;95;392;11
3081;MERY-SUR-OISE;95;394;11
3127;MOISSELLES;95;409;11
3156;MONTIGNY LES CORMEILLES;95;424;11
3151;MONTLIGNON;95;426;11
3150;MONTMAGNY;95;427;11
3133;MONTMORENCY;95;428;11
3112;MONTSOULT;95;430;11
3071;NOINTEL;95;452;11
3077;OSNY;95;476;11
3082;PARMAIN;95;480;11
3091;PERSAN;95;487;11
3075;PIERRELAYE;95;488;11
3137;PLESSIS-BOUCHARD (LE);95;491;11
3067;PONTOISE;95;500;11
3129;PUISEUX-EN-FRANCE;95;509;11
3106;ROISSY-EN-FRANCE;95;527;11
3107;SAINT-BRICE-SOUS-FORET;95;539;11
3147;SAINT-PRIX;95;574;11
3113;SAINT-WITZ;95;580;11
3153;SANNOIS;95;582;11
3111;SARCELLES;95;585;11
3132;SEUGY;95;594;11
3149;SOISY SS MONTMORENCY;95;598;11
3142;ST GRATIEN;95;555;11
3141;ST LEU LA FORET;95;563;11
3070;ST OUEN L AUMONE;95;572;11
3126;SURVILLIERS;95;604;11
3139;TAVERNY;95;607;11
3095;VALMONDOIS;95;628;11
3086;VAUREAL;95;637;11
3123;VEMARS;95;641;11
3100;VETHEUIL;95;651;11
3124;VIARMES;95;652;11
3122;VILLERON;95;675;11
3094;VILLIERS-ADAM;95;678;11
3120;VILLIERS-LE-BEL;95;680;11
3155;ARGENTEUIL;95;18;11
2637;HYERES;83;69;93
2623;LA SEYNE SUR MER;83;126;93
2634;BANDOL;83;9;93
2626;SIX-FOURS-LES-PLAGES;83;129;93
2594;BAGNOLS-EN-FORET;83;8;93
2605;BARGEMON;83;11;93
2601;BARJOLS;83;12;93
2650;BELGENTIER;83;17;93
2643;BORMES-LES-MIMOSAS;83;19;93
2597;BRIGNOLES;83;23;93
2617;CABASSE;83;26;93
2596;CALLIAN;83;29;93
2653;CARNOULES;83;33;93
2633;CARQUEIRANNE;83;34;93
2591;CAVALAIRE-SUR-MER;83;36;93
2606;CLAVIERS;83;41;93
2581;COGOLIN;83;42;93
2656;COLLOBRIERES;83;43;93
2647;CUERS;83;49;93
2578;DRAGUIGNAN;83;50;93
2595;ENTRECASTEAUX;83;51;93
2648;EVENOS;83;53;93
2598;FAYENCE;83;55;93
2577;FREJUS;83;61;93
2604;GAREOULT;83;64;93
2609;GONFARON;83;67;93
2579;GRIMAUD;83;68;93
2641;LA CADIERE D AZUR;83;27;93
2645;LA CRAU;83;47;93
2584;LA CROIX VALMER;83;48;93
2644;LA FARLEDE;83;54;93
2622;LA GARDE;83;62;93
2640;LA LONDE LES MAURES;83;71;93
2627;LA VALETTE DU VAR;83;144;93
2638;LE BEAUSSET;83;16;93
2607;LE CANNET DES MAURES;83;31;93
2655;LE CASTELLET;83;35;93
2632;LE LAVANDOU;83;70;93
2613;LE LUC;83;73;93
2587;LE MUY;83;86;93
2628;LE PRADET;83;98;93
2631;LE REVEST LES EAUX;83;103;93
2593;LES ADRETS DE L ESTEREL;83;1;93
2610;LES ARCS;83;4;93
2600;LORGUES;83;72;93
2602;MONTAUROUX;83;81;93
2619;MONTFERRAT;83;82;93
2614;MONTFORT SUR ARGENS;83;83;93
2642;OLLIOULES;83;90;93
2649;PIERREFEU-DU-VAR;83;91;93
2588;PUGET-SUR-ARGENS;83;99;93
2646;PUGET-VILLE;83;100;93
2589;RAMATUELLE;83;101;93
2611;RIANS;83;104;93
2612;ROCBARON;83;106;93
2583;ROQUEBRUNE-SUR-ARGENS;83;107;93
2618;ROUGIERS;83;110;93
2580;SAINT RAPHAEL;83;118;93
2582;SAINT TROPEZ;83;119;93
2639;SAINT-CYR-SUR-MER;83;112;93
2630;SAINT-MANDRIER-SUR-MER;83;153;93
2585;SAINTE MAXIME;83;115;93
2615;SALERNES;83;121;93
2635;SANARY SUR MER;83;123;93
2599;SEILLANS;83;124;93
2654;SIGNES;83;127;93
2636;SOLLIES-PONT;83;130;93
2652;SOLLIES-TOUCAS;83;131;93
2651;SOLLIES-VILLE;83;132;93
2621;ST MAXIMIN LA STE BAUME;83;116;93
2608;TOURRETTES;83;138;93
2620;TOURTOUR;83;139;93
2603;TOURVES;83;140;93
2616;VIDAUBAN;83;148;93
2624;TOULON;83;137;93
2990;SAINT-DENIS;93;66;11
2989;AUBERVILLIERS;93;1;11
3006;AULNAY SOUS BOIS;93;5;11
2981;BAGNOLET;93;6;11
2983;BOBIGNY;93;8;11
2986;BONDY;93;10;11
3004;CLICHY SOUS BOIS;93;14;11
3002;COUBRON;93;15;11
2985;DRANCY;93;29;11
2999;DUGNY;93;30;11
2992;EPINAY SUR SEINE;93;31;11
3011;GAGNY;93;32;11
3013;GOURNAY SUR MARNE;93;33;11
2998;L'ILE-SAINT-DENIS;93;39;11
2991;LA COURNEUVE;93;27;11
3008;LE BLANC-MESNIL;93;7;11
2996;LE BOURGET;93;13;11
2978;LE PRE-SAINT-GERVAIS;93;61;11
3014;LE RAINCY;93;62;11
2980;LES LILAS;93;45;11
2984;LES PAVILLONS-SOUS-BOIS;93;57;11
3005;LIVRY-GARGAN;93;46;11
3015;MONTFERMEIL;93;47;11
3010;NEUILLY-PLAISANCE;93;49;11
3009;NEUILLY-SUR-MARNE;93;50;11
3012;NOISY-LE-GRAND;93;51;11
2982;NOISY-LE-SEC;93;53;11
2987;PANTIN;93;55;11
2994;PIERREFITTE-SUR-SEINE;93;59;11
2979;ROMAINVILLE;93;63;11
3017;ROSNY-SOUS-BOIS;93;64;11
2988;SAINT-OUEN-SUR-SEINE;93;70;11
3003;SEVRAN;93;71;11
2995;STAINS;93;72;11
3001;TREMBLAY-EN-FRANCE;93;73;11
3000;VAUJOURS;93;74;11
3018;VILLEMOMBLE;93;77;11
3007;VILLEPINTE;93;78;11
2997;VILLETANEUSE;93;79;11
3016;MONTREUIL;93;48;11
327;MARSEILLE 8EME;13;208;93
314;MARSEILLE 4EME;13;204;93
315;MARSEILLE 1ER;13;201;93
342;MARSEILLE 13EME;13;213;93
325;MARSEILLE 9EME;13;209;93
331;LA CIOTAT;13;28;93
350;AIX EN PROVENCE;13;1;93
347;ALLAUCH;13;2;93
359;ARLES;13;4;93
326;AUBAGNE;13;5;93
333;AURIOL;13;7;93
328;CARNOUX-EN-PROVENCE;13;119;93
329;CASSIS;13;22;93
353;CHATEAUNEUF-LES-MARTIGUES;13;26;93
362;CHATEAURENARD;13;27;93
341;CUGES LES PINS;13;30;93
352;ENSUES-LA-REDONNE;13;33;93
361;EYGUIERES;13;35;93
357;EYRAGUES;13;36;93
340;GEMENOS;13;42;93
356;GIGNAC-LA-NERTHE;13;43;93
360;GRAVESON;13;45;93
339;GREASQUE;13;46;93
335;LA BOUILLADISSE;13;16;93
332;LA DESTROUSSE;13;31;93
334;LA PENNE SUR HUVEAUNE;13;70;93
355;MARIGNANE;13;54;93
321;MARSEILLE 10EME;13;210;93
345;MARSEILLE 11EME;13;211;93
343;MARSEILLE 12EME;13;212;93
319;MARSEILLE 14EME;13;214;93
317;MARSEILLE 15EME;13;215;93
316;MARSEILLE 16EME;13;216;93
313;MARSEILLE 2EME;13;202;93
318;MARSEILLE 3EME;13;203;93
323;MARSEILLE 5EME;13;205;93
324;MARSEILLE 6EME;13;206;93
322;MARSEILLE 7EME;13;207;93
348;MIRAMAS;13;63;93
338;PEYPIN;13;73;93
344;PLAN DE CUQUES;13;75;93
337;ROQUEFORT LA BEDOULE;13;85;93
330;ROQUEVAIRE;13;86;93
351;ROUSSET;13;87;93
336;SAINT SAVOURNIN;13;101;93
358;SAINT-REMY-DE-PROVENCE;13;100;93
349;SALON-DE-PROVENCE;13;103;93
354;VITROLLES;13;117;93
1294;AIGREFEUILLE SUR MAINE;44;2;52
1302;ANCENIS-SAINT-GEREON;44;3;52
1290;BASSE-GOULAINE;44;9;52
1346;BATZ-SUR-MER;44;10;52
1328;BESNE;44;13;52
1329;BLAIN;44;15;52
1306;BOUAYE;44;18;52
1287;BOUGUENAIS;44;20;52
1341;CAMPBON;44;25;52
1295;CARQUEFOU;44;26;52
1313;CHAPELLE-HEULIN (LA);44;32;52
1285;CHAPELLE-SUR-ERDRE (LA);44;35;52
1354;CHATEAUBRIANT;44;36;52
1304;CLISSON;44;43;52
1327;COUERON;44;47;52
1340;DONGES;44;52;52
1308;GRANDCHAMP-DES-FONTAINES;44;66;52
1335;GUEMENE PENFAO;44;67;52
1344;GUERANDE;44;69;52
1299;HAIE-FOUASSIERE (LA);44;70;52
1283;INDRE;44;74;52
1314;LA BERNERIE EN RETZ;44;12;52
1321;LA MONTAGNE;44;101;52
1318;LA PLAINE-SUR-MER;44;126;52
1345;LA TURBALLE;44;211;52
1349;LE CROISIC;44;49;52
1343;LE POULIGUEN;44;135;52
1338;LE TEMPLE DE BRETAGNE;44;203;52
1292;LIGNE;44;82;52
1311;LOIREAUXENCE;44;213;52
1309;LOROUX-BOTTEREAU (LE);44;84;52
1296;MACHECOUL-SAINT-MEME;44;87;52
1303;MAISDON-SUR-SEVRE;44;88;52
1348;MESQUER;44;97;52
1331;MISSILLAC;44;98;52
1332;MONTOIR-DE-BRETAGNE;44;103;52
1298;MOUZEIL;44;107;52
1353;NORT SUR ERDRE;44;110;52
1300;ORVAULT;44;114;52
1323;PAIMBOEUF;44;116;52
1322;PELLERIN (LE);44;120;52
1351;PIRIAC-SUR-MER;44;125;52
1307;PONT-SAINT-MARTIN;44;130;52
1316;PORNIC;44;131;52
1325;PORNICHET;44;132;52
1324;PREFAILLES;44;136;52
1286;REZE;44;143;52
1310;RIAILLE;44;144;52
1315;SAINT BREVIN LES PINS;44;154;52
1352;SAINT MOLF;44;183;52
1350;SAINT-ANDRE-DES-EAUX;44;151;52
1333;SAINT-ETIENNE-DE-MONTLUC;44;158;52
1305;SAINT-JULIEN-DE-CONCELLES;44;169;52
1336;SAINT-MALO-DE-GUERSAC;44;176;52
1317;SAINT-MICHEL-CHEF-CHEF;44;182;52
1326;SAINT-NAZAIRE;44;184;52
1339;SAINT-NICOLAS-DE-REDON;44;185;52
1320;SAINT-PERE-EN-RETZ;44;187;52
1319;SAINTE PAZANNE;44;186;52
1297;SAINTE-LUCE-SUR-LOIRE;44;172;52
1337;SAINTE-REINE-DE-BRETAGNE;44;189;52
1312;SAUTRON;44;194;52
1334;SAVENAY;44;195;52
1293;SORINIERES (LES);44;198;52
1278;ST SEBASTIEN SUR LOIRE;44;190;52
1289;ST-PHILBERT-DE-GRAND-LIEU;44;188;52
1288;SUCE-SUR-ERDRE;44;201;52
1284;THOUARE-SUR-LOIRE;44;204;52
1291;TREILLIERES;44;209;52
1330;TRIGNAC;44;210;52
1301;VERTOU;44;215;52
1342;VIGNEUX DE BRETAGNE;44;217;52
1282;ST-HERBLAIN;44;162;52
1347;LA BAULE-ESCOUBLAC;44;55;52
1277;NANTES;44;109;52
1055;GRENOBLE;38;185;84
1079;ALLEVARD;38;6;84
1121;ANTHON;38;11;84
1112;AURIS;38;20;84
1100;AUTRANS-MEAUDRE EN VERCORS;38;225;84
1130;BEAUCROISSANT;38;30;84
1111;BESSE;38;40;84
1063;BIVIERS;38;45;84
1116;BOURGOIN-JALLIEU;38;53;84
1088;BRIE-ET-ANGONNES;38;59;84
1084;CHAMROUSSE;38;567;84
1108;CLAIX;38;111;84
1067;CORENC;38;126;84
1109;CORPS;38;128;84
1105;CORRENCON-EN-VERCORS;38;129;84
1076;CRETS EN BELLEDONNE;38;439;84
1095;CROLLES;38;140;84
1070;DOMENE;38;150;84
1061;ECHIROLLES;38;151;84
1065;EYBENS;38;158;84
1103;FONTAINE;38;169;84
1075;FONTANIL-CORNILLON;38;170;84
1071;FROGES;38;175;84
1057;GIERES;38;179;84
1089;GONCELIN;38;181;84
1096;GRESSE-EN-VERCORS;38;186;84
1097;HUEZ;38;191;84
1133;IZEAUX;38;194;84
1119;L'ISLE-D'ABEAU;38;193;84
1085;LA BUISSE;38;61;84
1068;LA TERRASSE;38;503;84
1058;LA TRONCHE;38;516;84
1120;LA VERPILLIERE;38;537;84
1113;LANS-EN-VERCORS;38;205;84
1110;LE BOURG-D'OISANS;38;52;84
1093;LE CHEYLAS;38;100;84
1114;LE GUA;38;187;84
1081;LE HAUT-BREDA;38;163;84
1107;LE PONT-DE-CLAIX;38;317;84
1092;LE VERSOUD;38;538;84
1091;LES ADRETS;38;2;84
1098;LES DEUX ALPES;38;253;84
1059;MEYLAN;38;229;84
1129;MOIRANS;38;239;84
1060;MONTBONNOT-SAINT-MARTIN;38;249;84
1086;NOTRE-DAME-DE-MESAGE;38;279;84
1066;POISAT;38;309;84
1122;PONT-DE-CHERUY;38;316;84
1072;PONTCHARRA;38;314;84
1123;RIVES;38;337;84
1132;ROYBON;38;347;84
1115;SAINT-CLAIR-DE-LA-TOUR;38;377;84
1074;SAINT-EGREVE;38;382;84
1094;SAINT-ETIENNE-DE-CROSSEY;38;383;84
1124;SAINT-ETIENNE-DE-SAINT-GEOIRS;38;384;84
1131;SAINT-GEOIRS;38;387;84
1064;SAINT-ISMIER;38;397;84
1126;SAINT-JEAN-DE-MOIRANS;38;400;84
1118;SAINT-JUST-CHALEYSSIN;38;408;84
1125;SAINT-MARCELLIN;38;416;84
1056;SAINT-MARTIN-D'HERES;38;421;84
1082;SAINT-MARTIN-D'URIAGE;38;422;84
1077;SAINT-MARTIN-LE-VINOUX;38;423;84
1062;SAINT-NAZAIRE-LES-EYMES;38;431;84
1087;SAINT-PIERRE-DE-CHARTREUSE;38;442;84
1099;SASSENAGE;38;474;84
1101;SEYSSINET-PARISET;38;485;84
1078;TENCIN;38;501;84
1127;TULLINS;38;517;84
1104;VAUJANY;38;527;84
1090;VAULNAVEYS-LE-BAS;38;528;84
1080;VILLARD-BONNOT;38;547;84
1102;VILLARD-DE-LANS;38;548;84
1117;VILLEFONTAINE;38;553;84
1128;VINAY;38;559;84
1073;VIZILLE;38;562;84
1069;VOIRON;38;563;84
1083;VOREPPE;38;565;84
1652;ALLENNES-LES-MARAIS;59;5;32
1694;ANZIN;59;14;32
1670;ARMENTIERES;59;17;32
1655;AVELIN;59;34;32
1679;BAILLEUL;59;43;32
1665;BERSEE;59;71;32
1675;BONDUES;59;90;32
1689;CAMBRAI;59;122;32
1688;CAUDRY;59;139;32
1639;CROIX;59;163;32
1662;CYSOING;59;168;32
1697;DENAIN;59;172;32
1673;DEULEMONT;59;173;32
1681;DOUAI;59;178;32
1649;ENNETIERES-EN-WEPPES;59;196;32
1630;FACHES THUMESNIL;59;220;32
1685;FAUMONT;59;222;32
1638;FOURNES-EN-WEPPES;59;250;32
1678;GRANDE-SYNTHE;59;271;32
1663;HALLENNES-LEZ-HAUBOURDIN;59;278;32
1672;HALLUIN;59;279;32
1695;HASNON;59;284;32
1657;HAUBOURDIN;59;286;32
1680;HAZEBROUCK;59;295;32
1664;HEM;59;299;32
1626;LA MADELEINE;59;368;32
1629;LAMBERSART;59;328;32
1682;LAMBRES LEZ DOUAI;59;329;32
1648;LANNOY;59;332;32
1647;LESQUIN;59;343;32
1676;LINSELLES;59;352;32
1650;LOOS;59;360;32
1640;LYS LEZ LANNOY;59;367;32
1667;MARCQ EN BAROEUL;59;378;32
1692;MARLY;59;383;32
1636;MARQUETTE-LEZ-LILLE;59;386;32
1687;MAUBEUGE;59;392;32
1628;MONS EN BAROEUL;59;410;32
1666;MOUVAUX;59;421;32
1674;NEUVILLE EN FERRAIN;59;426;32
1686;PECQUENCOURT;59;456;32
1671;PERENCHIES;59;457;32
1646;PHALEMPIN;59;462;32
1660;PONT-A-MARCQ;59;466;32
1677;QUESNOY SUR DEULE;59;482;32
1690;RAISMES;59;491;32
1635;RONCHIN;59;507;32
1668;RONCQ;59;508;32
1642;ROUBAIX;59;512;32
1693;SAINT-AMAND-LES-EAUX;59;526;32
1633;SAINT-ANDRE;59;527;32
1659;SECLIN;59;560;32
1651;SEQUEDIN;59;566;32
1683;SIN LE NOBLE;59;569;32
1684;SOMAIN;59;574;32
1661;TEMPLEUVE EN PEVELE;59;586;32
1669;TOURCOING;59;599;32
1696;TRITH-ST-LEGER;59;603;32
1691;VALENCIENNES;59;606;32
1637;VILLENEUVE-D'ASCQ;59;9;32
1634;WAMBRECHIES;59;636;32
1654;WASQUEHAL;59;646;32
1653;WATTIGNIES;59;648;32
1643;WATTRELOS;59;650;32
1645;WAVRIN;59;653;32
1656;WILLEMS;59;660;32
1627;LILLE;59;350;32
936;ASSAS;34;14;76
918;BAILLARGUES;34;22;76
924;BALARUC LE VIEUX;34;24;76
904;BALARUC LES BAINS;34;23;76
923;BEAULIEU;34;27;76
950;BEDARIEUX;34;28;76
945;BEZIERS;34;32;76
957;BOUJAN-SUR-LIBRON;34;37;76
903;BOUZIGUES;34;39;76
895;CASTELNAU LE LEZ;34;57;76
917;CASTRIES;34;58;76
954;CAUX;34;63;76
932;CAZILHAC;34;67;76
944;CESSERAS;34;75;76
908;CLERMONT L HERAULT;34;79;76
937;ENTRE-VIGNES;34;246;76
900;FRONTIGNAN;34;108;76
906;GANGES;34;111;76
913;GIGEAN;34;113;76
940;GIGNAC;34;114;76
899;GRABELS;34;116;76
914;JACOU;34;120;76
891;JUVIGNAC;34;123;76
894;LA GRANDE MOTTE;34;344;76
956;LAMALOU-LES-BAINS;34;126;76
920;LAROQUE;34;128;76
896;LATTES;34;129;76
893;LE CRES;34;90;76
929;LODEVE;34;142;76
931;LOUPIAN;34;143;76
907;LUNEL;34;145;76
949;MARSEILLAN;34;150;76
912;MARSILLARGUES;34;151;76
915;MAS-DE-LONDRES;34;152;76
890;MAUGUIO;34;154;76
910;MEZE;34;157;76
955;MONTADY;34;161;76
942;MONTARNAUD;34;163;76
921;MONTBAZIN;34;165;76
885;MONTPELLIER;34;172;76
941;MONTPEYROUX;34;173;76
938;NEBIAN;34;180;76
889;PALAVAS-LES-FLOTS;34;192;76
892;PEROLS;34;198;76
948;PEZENAS;34;199;76
928;PLAISSAN;34;204;76
959;POMEROLS;34;207;76
958;PORTIRAGNES;34;209;76
919;POUSSAN;34;213;76
935;POUZOLS;34;215;76
922;PRADES-LE-LEZ;34;217;76
953;PUISSERGUIER;34;225;76
916;SAINT CLEMENT DE RIVIERE;34;247;76
933;SAINT PAUL ET VALMALLE;34;282;76
934;SAINT-ANDRE-DE-SANGONIS;34;239;76
897;SAINT-AUNES;34;240;76
927;SAINT-BRES;34;244;76
939;SAINT-DREZERY;34;249;76
930;SAINT-FELIX-DE-LODEZ;34;254;76
909;SAINT-GELY-DU-FESC;34;255;76
898;SAINT-JEAN-DE-VEDAS;34;270;76
925;SAINT-SERIES;34;288;76
946;SERIGNAN;34;299;76
911;SUSSARGUES;34;307;76
943;VALRAS-PLAGE;34;324;76
905;VENDARGUES;34;327;76
951;VENDRES;34;329;76
952;VIAS;34;332;76
902;VIC-LA-GARDIOLE;34;333;76
926;VILLENEUVE-LES-MAGUELONE;34;337;76
947;AGDE;34;3;76
901;SETE;34;301;76
1010;SAINT-MALO;35;288;53
977;ACIGNE;35;1;53
1005;BAIN-DE-BRETAGNE;35;12;53
992;BEDEE;35;23;53
963;BETTON;35;24;53
1009;BOURG-DES-COMPTES;35;33;53
961;BOURGBARRE;35;32;53
984;BREAL-SOUS-MONTFORT;35;37;53
990;BRETEIL;35;40;53
970;BRUZ;35;47;53
1014;CANCALE;35;49;53
964;CESSON-SEVIGNE;35;51;53
968;CHANTEPIE;35;55;53
971;CHARTRES-DE-BRETAGNE;35;66;53
1029;CHATEAUBOURG;35;68;53
988;CHATEAUGIRON;35;69;53
981;CHAVAGNE;35;76;53
1011;DINARD;35;93;53
1016;DOL DE BRETAGNE;35;95;53
1026;DOMAGNE;35;96;53
1003;GOVEN;35;123;53
1007;GUICHEN;35;126;53
998;HEDE-BAZOUGES;35;130;53
982;IRODOUER;35;135;53
993;JANZE;35;136;53
997;L'HERMITAGE;35;131;53
1006;LA CHAPELLE BOUEXIC;35;57;53
975;LA CHAPELLE DES FOUGERETZ;35;59;53
1019;LA GOUESNIERE;35;122;53
1027;LA GUERCHE-DE-BRETAGNE;35;125;53
999;LA MEZIERE;35;177;53
1020;LA RICHARDAIS;35;241;53
989;LE RHEU;35;240;53
1022;LE TRONCHET;35;362;53
987;LIFFRE;35;152;53
980;MELESSE;35;173;53
1018;MINIAC-MORVAN;35;179;53
986;MONTAUBAN-DE-BRETAGNE;35;184;53
996;MONTFORT-SUR-MEU;35;188;53
1002;MONTREUIL-SUR-ILLE;35;195;53
985;MORDELLES;35;196;53
991;NOUVOITOU;35;204;53
966;NOYAL-CHATILLON-SUR-SEICHE;35;206;53
979;ORGERES;35;208;53
960;PACE;35;210;53
978;PARTHENAY-DE-BRETAGNE;35;216;53
1012;PLEUGUENEUC;35;226;53
1015;PLEURTUIT;35;228;53
1008;POLIGNE;35;231;53
976;PONT-PEAN;35;363;53
1004;REDON;35;236;53
1030;RETIERS;35;239;53
1023;ROZ-SUR-COUESNON;35;247;53
1000;SAINT-ARMEL;35;250;53
983;SAINT-AUBIN-D AUBIGNE;35;251;53
1017;SAINT-BRIAC-SUR-MER;35;256;53
1021;SAINT-DOMINEUC;35;265;53
973;SAINT-GREGOIRE;35;278;53
1025;SAINT-JOUAN-DES-GUERETS;35;284;53
1013;SAINT-LUNAIRE;35;287;53
995;SAINT-MEEN-LE-GRAND;35;297;53
1024;SAINT-MELOIR-DES-ONDES;35;299;53
1001;SENS-DE-BRETAGNE;35;326;53
972;ST JACQUES DE LA LANDE;35;281;53
994;THORIGNE-FOUILLARD;35;334;53
1031;VAL-D'IZE;35;347;53
974;VERN-SUR-SEICHE;35;352;53
969;VEZIN-LE-COQUET;35;353;53
1028;VITRE;35;360;53
962;RENNES;35;238;53
2229;LE HAVRE;76;351;28
2198;ROUEN;76;540;28
2210;AMFREVILLE-LA-MIVOIE;76;5;28
2223;ARQUES-LA-BATAILLE;76;26;28
2215;BARENTIN;76;57;28
2219;BIHOREL;76;95;28
2216;BOIS GUILLAUME;76;108;28
2243;BOLBEC;76;114;28
2202;BONSECOURS;76;103;28
2244;BREAUTE;76;141;28
2214;CANTELEU;76;157;28
2206;CAUDEBEC-LES-ELBEUF;76;165;28
2213;DARNETAL;76;212;28
2218;DEVILLE-LES-ROUEN;76;216;28
2222;DIEPPE;76;217;28
2207;ELBEUF;76;231;28
2239;ETRETAT;76;254;28
2225;EU;76;255;28
2236;FECAMP;76;259;28
2245;FORGES-LES-EAUX;76;276;28
2241;GONFREVILLE L ORCHER;76;305;28
2246;GOURNAY-EN-BRAY;76;312;28
2201;GRAND QUEVILLY (LE);76;322;28
2253;GREMONVILLE;76;325;28
2233;GRUCHET-LE-VALASSE;76;329;28
2231;HARFLEUR;76;341;28
2237;LANQUETOT;76;382;28
2224;LE TREPORT;76;711;28
2238;LILLEBONNE;76;384;28
2242;MANIQUERVILLE;76;406;28
2212;MAROMME;76;410;28
2200;MESNIL-ESNARD (LE);76;429;28
2211;MONT-SAINT-AIGNAN;76;451;28
2232;MONTIVILLIERS;76;447;28
2220;NOTRE-DAME-DE-BONDEVILLE;76;474;28
2203;PETIT QUEVILLY (LE);76;498;28
2204;PETIT-COURONNE (LE);76;497;28
2240;PORT-JEROME-SUR-SEINE;76;476;28
2247;RIVES-EN-SEINE;76;164;28
2251;SAINT MARTIN AUX BUNEAUX;76;613;28
2209;SAINT PIERRE LES ELBEUF;76;640;28
2197;SAINT-ETIENNE-DU-ROUVRAY;76;575;28
2235;SAINT-LAURENT-DE-BREVEDENT;76;596;28
2217;SAINT-LEGER-DU-BOURG-DENIS;76;599;28
2250;SAINT-PIERRE-EN-PORT;76;637;28
2234;SAINT-ROMAIN-DE-COLBOSC;76;647;28
2248;SAINT-VALERY-EN-CAUX;76;655;28
2205;SOTTEVILLE-LES-ROUEN;76;681;28
2230;STE ADRESSE;76;552;28
2208;TOURVILLE-LA-RIVIERE;76;705;28
2221;VILLERS ECALLES;76;743;28
2252;YERVILLE;76;752;28
2249;YVETOT;76;758;28
664;AIGUES-MORTES;30;3;76
679;AIGUES-VIVES;30;4;76
687;AIMARGUES;30;6;76
722;ALES;30;7;76
728;ANDUZE;30;10;76
691;ARRIGAS;30;17;76
686;AUBORD;30;20;76
717;BAGNOLS SUR CEZE;30;28;76
702;BEAUCAIRE;30;32;76
701;BELLEGARDE;30;34;76
678;BERNIS;30;36;76
725;BESSEGES;30;37;76
673;BOUILLARGUES;30;47;76
670;CAISSARGUES;30;60;76
667;CALVISSON;30;62;76
713;CASTILLON-DU-GARD;30;73;76
694;CAVEIRAC;30;75;76
672;CLARENSAC;30;82;76
690;CODOGNAN;30;83;76
668;DURFORT-ET-SAINT-MARTIN-DE-;30;106;76
677;GALLARGUES-LE-MONTUEUX;30;123;76
674;GARONS;30;125;76
681;GARRIGUES SAINTE EULALIE;30;126;76
699;GENERAC;30;128;76
683;LA CALMETTE;30;61;76
727;LA GRAND COMBE;30;132;76
684;LASALLE;30;140;76
700;LAUDUN-L ARDOISE;30;141;76
695;LE VIGAN;30;350;76
708;LES ANGLES;30;11;76
705;MARGUERITTES;30;156;76
706;MEYNES;30;166;76
671;MILHAUD;30;169;76
724;MOLIERES-SUR-CEZE;30;171;76
719;MONTAREN-ET-SAINT-MEDIERS;30;174;76
720;MONTFRIN;30;179;76
711;PONT ST ESPRIT;30;202;76
723;PORTES;30;203;76
710;POULX;30;206;76
692;QUISSAC;30;210;76
709;REMOULINS;30;212;76
707;ROCHEFORT-DU-GARD;30;217;76
688;RODILHAN;30;356;76
721;ROQUEMAURE;30;221;76
676;SAINT ANDRE DE VALBORGNE;30;231;76
680;SAINT-DIONISY;30;249;76
726;SAINT-FLORENT-SUR-AUZONNET;30;253;76
693;SAINT-GENIES-DE-MALGOIRES;30;255;76
714;SAINT-HILAIRE-D OZILHAN;30;260;76
